review_id,reviewer_id,restaurant_id,timestamp,rating,review_content,friend_count,review_count,useful_count,cool_count,funny_count,restaurant_rating
20rPnxVlGZ4zVe6eJ4x16m,sMfzdYpg2oUYUUd-9EnnIQ,xt4sa64WOrpJvZBDPNPNYg,2019-06-01,4,"This seems to be the go to place for brunch. And it has every reason to.So let's get on into my review I went on a Sunday afternoon, it was a packed house. It's kinda of a who's who. Fashions galore mixed with tourist and people who just want to get there instagram photos. I think I waited a little over an hour to get into this place. The process is simple go make your way to the hostess give her your number and they will text you when the table is ready. Tables arrangements here SUCK, I got seated basically in a cramped long picnic dinning room table. Where basically your right next other guests. This was the most uncomfortable seating arrangement you can imagine. I'm pretty sure it's built that way to pack people in like sardines and get them out quickly. Overall the food is good to great but not amazing enough to come back on a jammed packed weekend, you must get any fried chicken biscuit. Also please start with the poutine that was my favorite dish it's a standout! Simply amazing.  End it with the half baked cookie.Overall solid however I would go on an off hour to avoid those cramped chairs",75,186,1,1,1,4
vMh6IMn8Q3nIspAYjW4b9e,KBNWnXrZ1oua8r-2XqC_2g,xt4sa64WOrpJvZBDPNPNYg,2019-11-11,5,Get there early and expect a wait! This place is well worth the wait. Lots of great comfort food. The chicken biscuit with mushroom gravy was THE BEST. they had pumpkin pie French toast so we tried that as well. I would love to go back and try more items. Brunch is a must for this place.,243,343,1,0,0,4
8n53k0feceaeVYuL3ICnel,hlb7l_e1Z78I9h0zsknuaA,xt4sa64WOrpJvZBDPNPNYg,2019-11-09,5,"My go-to brunch spot when I have friends come into town, or I find out someone hasn't been here yet. This is a fabulous place to split a single order, the portions are HUGE. My highlights are the Mac & cheese, fried chicken brisket sandwich with pickles and honey, and the biscuits and gravy. My order suggestion would be to split the Mac & cheese and split a main order. You both will leave TOTALLY stuffed!",486,277,1,0,0,4
doP5Qr8jR6CROWFdeoHFYk,LQJ7jEWxBBLYiaGVWdN5Dg,xt4sa64WOrpJvZBDPNPNYg,2019-04-24,3,"I'm not an upper east side kinda gal but I was there.  Actually I was on the other side of the park. The menu looked good so I hopped a cab and went over.  It was a Friday night. We scored seats at the bar just in time.  Mobs of people were there!  The bartenders kept up with drink orders with ease and grace.  The food had some waiting issue. Rum & root beer - think rum and coke but with house brewed root beer.  Enjoyable.  Hush Puppies - the size of golf balls. Tender. Fried crispy. Yum! Chicken Thigh Basket - thank you thank you thank you! Someone has finally made a dish for dark meat lovers!!!!  I've never had a square biscuit the size of a CD album before but I would definitely have it again.  Collards were ok.  Mash potatoes with gravy were homey and delicious (no lumps!)  The fried chicken was HUGE. I believe it was butterflied, the skin was stretched and then it was deep fried. Perfection!  Lots of crunchy fried bits and tender chicken.  It took a while to come out of the kitchen. Jar of pickles to go!  It's on the menu. We paid. Finished out drinks and waited 15 minutes for pickles.  Ok they did pack them in a ball jar. They were a gift and were enjoyed. I'd go back for lunch.  Just can't deal with the evening vibe.",358,687,8,3,1,4
Kv6226XJnqCyXXS3WnBk5Z,qdtA5TTtueNZZRNo28Ytig,xt4sa64WOrpJvZBDPNPNYg,2019-06-18,4,"An excellent higher-end dinner option in the UWS. Jacob's Pickles is well known for its massive portions, incredible food, and the famous mac and cheese. We tried a little bit of everything: biscuit appetizer with various butters and spreads, fried honey chicken biscuit with housemade pickles, and the buffalo chicken mac and cheese. Everything was so delicious! Prices on the higher side, but the portions and quality and taste of the food make up for that.The interior is upscale and modern, with fully stocked bars and low lighting. However, due to its popularity, it's always crowded with wait times, and the tables are really packed, so you're uncomfortably close to other diners and could be sat at a long communal table. It was really loud and dark in the back dining area where we were seated, so I had to drop a star from this one. If it were just based on the taste of the food and friendly service, 5 stars all around.",308,175,0,0,1,4
hj3QmpAlnNU72vwi8JoEh1,DwaaafwryFbW7C4E1gU1AA,xt4sa64WOrpJvZBDPNPNYg,2019-04-19,3,"Come hungry.  We were hungry after a day of museum culture. So checking on Yelp, my friend discovers this spot. When we arrived around 5:30 pm on a Friday night, the place was very full. We managed to snag the only two seats at the bar. We were quickly greeted and handed menus. The lemonade cocktail was perfect for the warm afternoon. Debbie had an interesting cocktail of house made root beer and rum.  The appetizer hush puppies are huge. They arrived fairly quickly, piping hot, crispy outside, and just plain delicious. We decided to share an entree. So glad we did. We got the chicken thigh basket. It took longer to get. It consisted of two large thighs with lots of crunchy coating, side of creamy mashed potatoes and gravy, collard greens and a biscuit with maple butter. That was a lot of food even for the two of us. Getting a jar of their pickles to go also took a while, also asked a second time if they were coming soon. Atmosphere on a Friday evening was crowded and quite loud between the music and the crowd. I suggest a table outside. Sitting at the bar you can get many people reaching around you to order drinks or bumping into your back as the crowd gathers. Food and drink 4.5",433,1304,26,20,7,4
DWCyfpLNc2CHPrgLyOt7gx,M8nzl3ndj0GQZw39llpOtg,xt4sa64WOrpJvZBDPNPNYg,2019-06-09,5,"This is one of my favorite places to go in New York, especially if I'm in the mood for a hearty, large meal. I definitely recommend making reservations if you can, otherwise you may end up waiting a long time as a walk in. Jacob's Pickles is pretty popular on the weekends especially. We came in after a graduation, during graduation weekend, and we would not have gotten a table if we hadn't made a reservation several weeks prior, I'm sure. Our table was being cleaned off when we arrived, so we waited a few minutes after our scheduled time before sitting down - not too long though. We were a party of 7! Our server was nice and dealt with the chaos of our group well. Even though he had a crazy busy section, he always came back at the right time and kept our drinks full which we appreciated as we were celebrating, with booze.Food; appetizers and entrees that I tried,Biscuits and fixings* so goodBuffalo Mac and cheese with buttermilk fried chickenVeggie omelette add ham with breakfast potatoesBecause it was so busy, I'm really glad we ordered appetizers to hold us off until our entrees came out. The biscuits were little squares of heaven, and I loved all of the jams and butters that came with it. That being said, there weren't many biscuits - I think there were only 2, so we had to cut them up to ensure everyone got to try them. I wish it had come with 4 biscuits. Everything else came out as an enormous portion that made them easy to share. The flavors were pretty spot on too. Nobody had any complaints! I highly recommend eating here!!",339,217,0,1,1,4
3BsNFU7cFB9vJJ3WVQmnzS,PYIwY8EqOyMLQG567xwVEw,xt4sa64WOrpJvZBDPNPNYg,2019-10-17,2,"This may be the ""go to"" place for comfort food, but Jacob's Pickles is far from comfortable. Although it was crowded on a Tuesday night, we were quickly seated near the front door, against the wall opposite the bar, a bit cramped. Worst of all was the noisy music blaring from the speakers just above our heads.  Human conversation was nearly impossible. I asked twice to please turn it down. It never happened. After shouting our food order to the server, our meals arrived promptly. Maybe too prompt. My wife's salmon was undercooked (nearly raw).  They took it away. Before they could bring it back, I had already finished my Nashville Hot Chicken ""sandwich.""  It was more of a chicken filet with a biscuit on top.   The hot seasoning was good, but the whole meal was swimming in the seasoned oil.  A little much. My wife's salmon was good -- once it was cooked. At least, that's what I think she said. Our ears are still ringing.",1,170,2,2,1,4
Jh0VN2eWEwvkIvf3ePVqiC,jkauFI005_-Jn__0JnetYQ,xt4sa64WOrpJvZBDPNPNYg,2019-06-24,4,"Great pickle place! It was the first day after days of rain... and we all know what that means in NYC! Plenty of outdoor space and raving reviews, we had to try it! We got 4 different types of pickles, Mac and cheese with mushrooms (that's off the menu, but you can ask for it), and pickle & cheese patty melt. Ah, yes, let's not forget about the Morisou beer! A great fruity taste! And to complete the meal we had skillet cookie with ice creams. Since we like pickles anyways we loved the pickle choices and their each individual flavors. Our hands down favorite were the special sours. No complaints there!The pasta was good with plenty of cheese, but impossible to be eaten in one sitting (unless you really don't care about your cholesterol sky rocketing). The patty was served on toasted flattened buns, which we liked a lot. Their French fries are great too! Our least favorite dish would have to be cookie. Although good, it kind of lackThe dishes itself are HUGE! We could have easily shared one dish. We sat outside and got pretty lucky by only waiting for the table 10 min? (Or less). The inside is quite noisy and dark. Overall great and reasonably priced spot. I wish they had more options for vegetarians. Definitely would go back for pickles!",5,100,0,0,0,4
2cN1ZCJdKHS6zasgetwJWk,o9hU7o_3Kndp882PpLDcSg,xt4sa64WOrpJvZBDPNPNYg,2019-10-08,4,"The more I go to Jacob's Pickles, the more I like it and can see why it's so popular. My friend and I went on a Friday night so they were packed but the hostess was very accommodating and texted within 20-25 minutes when a table was ready. The last time I went here I solely ordered the appetizers so I decided to finally try the southern biscuit sandwiches the second time around. We got the fried pickles to start and it was as good as I had remembered it being before. Do take note that the pickles are sliced in the ""long way"" and are thick versus thin circular pieces (pardon my lack of eloquence). In regards to the biscuits, my friend got the hot chicken biscuit and I got the Southern BLT. The portions. Dear god. Trust me when I say that I can eat but even I couldn't finish the whole biscuit. The plate is massive and the sandwich was, quite literally, the size of my face. And yes, portion size is not the only great part about it as it definitely fulfilled that comfort food craving that we have from time to time (or maybe that's just me). If I had to pick between the two, I would definitely go for the hot chicken biscuit instead of the Southern BLT. Not that the Southern BLT is bad, but it just had a little too much going on and lacked flavor (which is why I knocked off a star). The hot chicken, however, was simple (in the sense that it was ""just"" chicken, hot sauce, and pickles) and had a LOT more flavor. If I were to ever go back to Jacob's Pickles, I would definitely order this instead. Take note that all of the sandwiches are served with organic cheese grits, which, combined with a bite of the sandwich, might give you high cholesterol ins but it would totally be worth it :). Enjoy!",127,254,9,9,6,4
